"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
14.0766772917215,8.09354672324844,5.36045711138286,5.49948507570662,9.403062047204,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1
13.8990040113494,6.81617221795022,6.61580950021744,9.48408647440374,6.95323514286429,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
13.4263608897217,6.21530458331108,9.78830184554681,6.34832308394834,9.19629083480686,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
13.9377755841462,5.18580277217552,7.23136420943774,6.85192085104063,8.19242119789124,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
16.226581806122,9.58907361724414,5.77176356804557,9.93893056525849,9.74550207494758,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
16.305469750694,9.55287721124478,9.70316768391058,8.72050986159593,9.89705550251529,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
13.2543376368075,6.43152268487029,7.66951646888629,6.99582028901204,5.12175721814856,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15.3051590828798,9.11856763530523,5.89809662429616,8.45842993119732,9.29620050475933,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1
13.4753352842725,5.22189223906025,6.36422572541051,8.52746758144349,6.02508321870118,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.7459399187514,7.30660035973415,8.46359567833133,8.82922385120764,7.60465907980688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.0899755769585,5.49889194662683,7.18070046859793,9.96394455316477,8.65938785951585,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
15.2140648673685,6.6651642753277,8.16395782399923,9.33960557333194,9.33307841187343,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
15.6987564344244,8.90222482616082,5.68653483176604,6.91253627534024,9.67023472418077,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
13.4372491308291,9.51455637812614,5.0211700273212,5.18849557847716,5.56311351363547,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.6904287440662,7.72366496850736,6.46372304763645,6.90470249392092,9.7952988895122,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
14.3294510031131,5.63182573998347,9.8142814298626,5.12450679671019,8.82636292022653,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
13.7518742907887,7.00282365665771,8.12825788278133,6.63830887060612,8.86631244677119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11.8469041499082,9.02770860004239,8.66737289703451,6.20764579740353,6.59521692898124,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14.6182491218147,9.75072217872366,5.75749370618723,9.2731636762619,6.34447858668864,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.4177611084462,9.4745623820927,6.58619426423684,5.85554765770212,7.24057829822414,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.1440798220797,6.3565144140739,7.73385253502056,5.90957321343012,8.88047124957666,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
14.6614831479164,8.74723856104538,5.08734480361454,9.69947631470859,7.26490655564703,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
13.9103659139292,5.42018346255645,5.53167047328316,5.40464117890224,9.89890518947504,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.0412360181985,9.11357693606988,9.82341877184808,7.41665181936696,5.77472950215451,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14.9025591397028,9.35870051849633,8.37667787214741,5.96865402185358,6.5462520334404,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13.6138503912719,6.81052953121252,9.85704343416728,6.26905082492158,7.22308612195775,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0
14.7820945510369,8.89242757228203,5.60336542199366,6.55999376787804,7.97097716946155,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15.3915371811663,7.53697062027641,5.31137377605774,9.5370782352984,7.44341911864467,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
16.0731668992743,9.51856594299898,7.59451854857616,9.7995544783771,9.67800796614029,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
14.3606815833932,7.03126849606633,5.2615926542785,8.10293761780486,9.82701753848232,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13.9011088846719,7.98786141211167,9.22230053576641,6.5000969870016,6.5442417783197,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
13.8047806691112,6.80382278282195,8.28365359106101,7.84867624752223,5.40541354101151,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13.0949588328406,9.31125800707377,9.79413031600416,5.09395971545018,6.18799567804672,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13.9020688937102,5.08354143239558,6.87242234940641,9.96877208352089,9.60139948641881,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.0841875087961,8.36568621220067,8.74772922601551,9.24734438187443,7.92918319930322,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
13.5199462788565,6.92426720517687,8.36947986041196,7.26707080495544,7.16871152049862,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
15.9669310707116,8.81703251157887,5.370255272137,8.74987612827681,8.04402058944106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
14.2493255708746,7.59620264987461,7.93583105318248,6.52625538758002,7.30406457441859,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
15.8542108564527,8.97990121273324,9.76452721166424,5.70657136966474,9.2568435438443,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
15.2442473475837,5.43195888982154,5.73427252122201,8.43391780043021,9.53841443057172,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
14.5258893741452,5.08833422674797,8.15115549601614,9.80926648364402,6.52097556507215,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
11.34867762421,5.32927321619354,8.06350857717916,5.61375451041386,5.64891082933173,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12.9029042793889,6.64119912195019,6.09676470281556,7.16493820771575,6.26311848172918,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
14.1419501109459,5.90909064980224,8.51175644667819,9.5935845002532,6.65203431271948,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.8207284464949,5.91134579386562,9.17008724878542,9.96289421455003,5.35429913201369,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
12.3525054027512,8.24277170700952,9.32133525260724,5.84198483498767,7.59517099591903,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
14.7376567036428,8.45117788645439,5.9299092378933,5.08490260108374,8.42035968322307,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
15.4318864126741,6.0865858301986,8.07754993555136,7.89554089657031,9.68640196602792,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
14.4958527103051,5.14074242324568,8.84236016427167,7.89253369672224,5.41318513103761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.677492562052,5.85732199251652,7.75065608439036,7.99756227643229,6.81665203650482,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
13.2498307755637,5.21561996429227,6.51312198955566,7.66708298935555,7.44639366166666,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
15.6446271359348,5.43288537999615,8.57096263323911,8.62712858011946,9.94349239510484,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
11.9126276134582,5.62245646258816,6.2901579530444,8.17590903490782,8.17121101543307,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
14.7359113549955,7.63440943905152,5.86001427960582,8.20888632908463,7.75562009774148,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.508083428651,8.55584438773803,6.9588385510724,6.39148578280583,6.09018177958205,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
12.9766376489044,9.51332617551088,8.97481814492494,5.66244084504433,5.96280699246563,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
14.862287132921,7.54045121138915,5.11190100922249,7.1651479776483,7.33127279439941,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.3353039201919,8.70522925048135,8.52072003996,8.37378738448024,7.78339338954538,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
12.3997449184888,5.34919830854051,6.92501039127819,8.54355282266624,5.23608511663042,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
13.9636265248315,5.09200194268487,7.44629833148792,9.05872101197019,5.80788680934347,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
15.5896739597246,7.24370462587103,6.34561324375682,8.46052445587702,7.80083894962445,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
15.431616043585,9.31714157108217,7.49475152930245,6.8757624423597,8.9546489296481,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13.6762465745514,7.47671327204444,5.9270154312253,6.93535793805495,7.39723597769625,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
14.3344166346027,7.75516203022562,6.47199208033271,7.15094668674283,8.68019071989693,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
14.5134863250047,8.45238111214712,5.56911172694527,8.24414372211322,6.35409022099338,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.4748688411139,7.25582053186372,8.00497504300438,7.82541875960305,5.99920540233143,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
14.1151761622989,6.03009918704629,7.19528330489993,5.22326890612021,5.0603255815804,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13.5636205059084,6.71916765393689,7.04601501929574,8.08105741278268,7.16102881473489,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
14.0109973562121,9.13942096871324,6.61341740516946,5.50933652208187,9.82211754657328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.9960819247108,7.99700254458003,6.72934317961335,6.77598205511458,6.18582849041559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
14.5607916649916,9.84141403576359,7.3458100692369,7.05659962492064,6.5843674633652,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.4929083097496,9.2303219740279,8.75206775031984,8.85822160867974,7.28563632816076,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1
14.0275070126075,7.43285373668186,8.60589917865582,6.1717410502024,9.06514880014583,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13.5664407517054,5.55881010717712,6.00284215644933,5.72465230477974,7.87994250422344,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
14.6710773678157,7.58742363075726,6.05556338909082,7.77125053340569,8.19966214825399,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
15.237029512626,7.01798089896329,8.66610864293762,9.85336074139923,6.79001429816708,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
14.2802110646551,8.79921157029457,7.41407626541331,5.25491601671092,7.70603225100785,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14.7610122356229,5.04388752975501,8.49459707620554,8.31929888110608,8.21459839818999,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13.9263231120049,5.72146781138144,7.5895680882968,8.57101081637666,7.47298446367495,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
14.2230436835595,8.74126339447685,7.83903711359017,5.97563923103735,6.42089115921408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14.3690367178321,7.48758935020305,5.13772396021523,8.94173483946361,8.31336379284039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.8595645139457,6.83143063099124,8.87034259969369,8.95829079207033,5.9141088463366,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
13.7106236392028,8.90777371823788,7.51763497595675,7.0125187758822,7.34688122174703,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0
14.1130784272396,8.55611181003042,5.74136148556136,6.85302122728899,9.24956258153543,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
14.207064536578,7.22242933930829,6.06735339737497,9.57576202461496,7.29377401410602,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
14.4077926999718,8.47857498913072,8.62451677792706,7.59431732236408,5.91055199154653,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
13.9999981225028,9.22119377995841,6.00152271916158,7.13493735063821,5.47728475532494,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.1499598500103,5.57795671513304,9.576689574169,6.15838621277362,8.93970973324031,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
15.3591563857866,8.02785151987337,7.68092919839546,9.67800728976727,9.45064614643343,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0
14.1007459380195,9.69020732212812,9.43169562960975,8.07628314825706,6.35880971327424,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
13.7871400023358,6.37696036370471,7.43898764485493,9.63449042057618,5.79392116051167,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
15.1483499729316,6.35175778646953,8.80310542299412,6.34996173204854,8.85576029890217,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
15.1767892766217,9.19475629809313,7.9416166653391,6.90805909689516,8.07209934806451,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
13.5711335119228,6.8374331376981,8.39409109205008,5.40408613625914,5.79137016437016,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14.7419362456244,9.31141950772144,7.09752439521253,7.74934476939961,7.87819245248102,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14.0678615145391,8.89160904451273,5.68914549890906,8.16709375008941,7.2135143331252,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
13.6351058971861,7.16854997677729,8.33950700238347,5.35003207158297,8.58618185156956,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
12.6321489618215,5.45348058571108,6.10540368244983,7.03176071867347,8.48798218066804,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
15.4166824228803,5.39804082363844,9.50019768555649,9.78655576705933,9.04692932148464,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
11.7473325513173,8.25028342776932,7.26058562751859,5.22088318015449,6.68398197623901,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
14.2968057168522,6.66205866611563,5.10520132724196,6.04325881809928,7.41009003832005,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
14.1090089490354,8.90129443025216,9.07368340296671,9.49879598454572,7.72185759968124,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
13.2335824304046,9.01060167583637,7.54909751238301,6.87789733638056,5.04738293588161,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
13.2742183784618,5.34294497338124,9.82722279732116,6.88207918545231,8.13777091563679,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14.8793506940367,5.12502057477832,7.43704087683,8.67061838856898,7.92624022695236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.4282999610269,9.39474235638045,5.26057763607241,7.76602108962834,5.04604446468875,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
15.6823582318002,6.77083903923631,7.74809371680021,9.84632447129115,8.79969944362529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
14.5210468236895,8.15207704319619,7.91199173778296,5.61140910722315,8.99635954061523,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
12.5482753681025,8.17713039228693,7.02132200356573,6.44341205130331,5.11906630825251,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
16.2104258413668,8.89124284498394,8.32379852770828,9.16435251478106,8.8444661279209,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13.951178516039,8.49164294661023,9.23510551918298,7.70452708238736,6.88973108306527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
13.8118249944318,5.28424853924662,8.76543448423035,5.70840742671862,7.11663176771253,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0
13.5700199160792,6.87765695038252,6.03826142149046,5.40940058184788,9.32017336133868,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.3581006937644,5.30284479726106,5.13178320135921,7.74922725744545,8.62952385446988,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
13.5930437323778,6.67266110307537,9.63795430026948,6.03136747609824,6.26326362718828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.7773653735837,7.75223459699191,6.2414363597054,8.29526488203555,7.10548929753713,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
14.6474842722529,5.83853202173486,5.33710101153702,7.11101236054674,9.9599224072881,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
13.5973313107454,5.37960297195241,7.66210293862969,9.68563533737324,7.08698636852205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
13.1834611163761,7.40898288437165,7.52515266649425,7.15915265143849,7.5494333205279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
15.2187826255426,5.23828336969018,8.5344857594464,9.72955877194181,8.68326141964644,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15.8379653123039,9.68273187289014,9.71305439248681,6.6028304270003,9.69273111200891,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
14.1450342417767,8.12942464253865,8.07991299312562,6.52104151551612,8.90245278016664,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14.621991643601,5.77640681178309,9.71121868933551,8.581414030632,9.01361416908912,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1
15.8749674950327,9.78386489325203,7.5932670023758,8.28812573454343,6.61248844000511,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
13.7327158523046,8.61529013840482,7.20300787361339,5.24476204183884,7.37248302670196,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
13.349492860198,8.08229731279425,6.31918252212927,6.04360749013722,9.74661896703765,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.0730126895035,6.00627718027681,5.56016085902229,6.77160041872412,5.59472176712006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15.610717905622,9.38855646876618,6.8333021341823,9.10024172859266,8.11773585039191,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
14.7162610617903,9.30979411583394,5.85045321146026,8.27640905277804,6.5768612944521,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
14.3725537753752,9.11751729086973,5.7371507352218,5.29738386394456,6.93712098523974,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13.7875764567032,6.52286012191325,8.4846048115287,9.54620136064477,7.34076482476667,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
13.0938921349636,7.28960073553026,7.74673755746335,5.97425464773551,7.70798797369935,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
15.6295039912556,8.86586640845053,5.41902395198122,9.13495139335282,9.74569672252983,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13.8692505516074,9.47220904286951,9.67047866317444,8.97647737408988,7.45161280035973,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
15.061588489244,6.50694399490021,5.89922294951975,9.32830881909467,9.85910992370918,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
14.823867301197,6.11846828251146,5.52340211695991,7.12066385429353,8.70669293217361,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
13.9037747578248,8.36103221867234,7.43426436674781,9.2850644805003,5.6785260559991,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
15.7356951116004,8.89264257275499,6.48056608391926,5.75218372046947,8.74974067090079,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
12.8386033189585,8.81111830705777,5.92549231019802,6.7678475077264,6.63747297716327,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0
13.3361497723428,7.98136463970877,5.12326450203545,8.85753661394119,6.85401356546208,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0
15.7031457772085,8.47034544218332,6.712866689777,7.35327274538577,8.17741037579253,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
15.354370207431,7.27088841376826,5.72583878878504,7.9942409240175,8.74857256538235,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
14.7153263873487,7.91012335568666,9.27244519698434,6.31515319109894,6.25596477533691,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13.9276256444204,6.95889778668061,6.76988230436109,5.20365659962408,7.70281862118281,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
12.795757956723,9.96601305436343,6.68279753183015,5.26718283304945,5.4565823811572,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14.0881542963935,5.57357381796464,5.0344632123597,9.60772217833437,8.00277863861993,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1
13.6354237913371,9.24600713420659,5.49878201098181,6.45262647652999,5.53169506951235,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
14.5853388411604,5.65108283539303,5.51458234200254,8.20048847119324,8.83648443385027,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
14.3418431152385,9.95729705551639,6.03971463977359,9.0299850620795,9.49870512704365,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.2683995487715,7.8644035931211,6.59737098845653,8.48923938465305,5.11952244443819,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
14.960106043792,8.57279667630792,9.85901600099169,6.4983169385232,7.39831005223095,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0
13.6680874868601,9.52528486843221,6.86616739723831,5.00043216510676,5.4341614805162,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
14.6204288169844,8.51500423043035,6.28647151170298,9.72841443028301,5.07464355556294,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
14.5630495288771,6.84885006397963,7.74029680760577,7.38720395951532,5.82462093327194,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14.2935236289847,5.41608523461036,6.40020847436972,8.15916143823415,7.15340633760206,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0
14.4869930686022,8.23438050574623,6.84393820120022,8.64799397066236,5.02851183176972,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
14.2996262942464,6.98458683211356,5.18228148459457,7.28029404301196,8.12309378758073,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13.2040682936611,6.09325923374854,6.46170646301471,7.84623433370143,7.01087990542874,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0
13.8973577846331,7.79261884628795,6.58412791439332,7.30519733158872,5.53943577571772,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
15.2240023968516,9.03083609067835,9.44018037989736,5.77422513160855,8.15299365553074,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0
14.5138793419782,6.84241795446724,7.64256255934015,7.49862455064431,7.89118313812651,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12.597976560332,6.49410863290541,6.75601897761226,6.37961273198016,5.58379686437547,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
12.2118936242161,6.08342120773159,6.97717419825494,6.66643881122582,5.84313474129885,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
15.0080210964225,8.308838410303,5.29870231985115,8.44691365608014,9.00236430345103,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
14.275080765023,7.77830102131702,8.5538652469404,6.09402220812626,6.01154524018057,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
13.5482445988288,8.78825740772299,7.73439421784133,8.42936626519077,6.08684422215447,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
13.2492769100772,5.6456243339926,6.20763593469746,6.85798481223173,5.46240444877185,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
12.4637608202448,5.21610284340568,6.4067738794256,7.29957561241463,6.00391040439717,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
13.1456896567086,6.87279385514557,5.18298672977835,6.56851335894316,9.79589485912584,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16.2591423771376,9.35922871343791,8.50325402454473,9.74315270548686,9.95239112409763,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
12.3051015023714,7.07418021280318,5.5296703777276,7.48576945741661,6.14108946174383,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
12.1168153785951,6.57530444092117,6.8806425947696,5.99349189200439,7.2007868567016,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
12.8997563524984,6.46016339305788,6.40230064163916,7.50346690416336,5.13714269618504,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
14.0440108369032,6.29494817578234,6.4956855296623,5.41163011919707,8.07033482589759,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
